,1-qid,two_realRank,two_realRank2,State,CordAscent,country,teaching,international,research,citations,income,total_score,num_students,student_staff_ratio,year,female_percent,international_students,world_rank,country_encoded,country_contribution,female_percent_contribution,income_contribution,international_contribution,international_students_contribution,num_students_contribution,research_contribution,student_staff_ratio_contribution,teaching_contribution,country_feature_rank,female_percent_feature_rank,income_feature_rank,international_feature_rank,international_students_feature_rank,num_students_feature_rank,research_feature_rank,student_staff_ratio_feature_rank,teaching_feature_rank
1291,2014,34,34,University of Melbourne,5,Australia,57.1,81.3,64.2,80.2,65.1,68.2,40128,23.7,2014,0.55,0.35,34,1,-0.009693438,-0.000752235,0.097892905,0.037108976,0.000179375,0.028038306,0.003804052,0.031917646,0.056299443,7,9,1,3,10,5,8,4,2
1292,2014,185,185,University of Miami,362,USA,43.2,32.9,25.8,71.5,48.97987421,45.3,15286,5.7,2014,0.5,0.14,185,70,0.008688114,-0.004680416,-0.002551019,-0.030961613,0.000563617,-0.011428907,-6.78E-05,-0.019974604,0.003086076,4,6,8,1,9,3,10,2,7
1293,2014,18,18,University of Michigan,97,USA,70,49.5,86.2,90.8,53.5,79.2,41786,9,2014,0.48,0.16,18,70,0.010318049,0.002322061,-0.000863077,-0.011850393,-0.003354667,0.028771749,0.003632866,-0.019207391,0.053699513,6,9,10,5,8,2,7,3,1
1294,2014,279,276,University of Milan,205,Italy,25.7,35.6,19.8,65.5,39,59.84612823,58618,24.3,2014,0.6,0.05,276,28,-0.002719299,-1.05E-05,-0.036450084,-0.011510022,0.001555255,0.02976012,-0.002742697,0.032017805,-0.021056069,8,10,1,5,9,3,7,2,4
1295,2014,232,226,University of Milan-Bicocca,15,Italy,25.2,42.8,23.3,76,35.3,59.84612823,33370,72.5,2014,0.6,0.05,226,28,-0.000472146,-0.007234779,-0.034160531,-0.011657639,-0.002114014,0.02998852,0.000444463,0.031281456,-0.022290234,9,7,1,5,8,3,10,2,4
1296,2014,363,351,University of Minho,297,Portugal,17.2,46.9,18.6,50.3,37.4,59.84612823,19090,18.8,2014,0.52,0.09,351,47,-0.002330366,-0.000671533,-0.036309873,-0.011794923,0.002192349,-0.009069157,-0.004267116,-0.000852024,-0.038469071,6,10,2,3,7,4,5,9,1
1297,2014,46,46,University of Minnesota,174,USA,61.4,31.7,62.7,81.2,48.97987421,64.9,46825,18,2014,0.52,0.13,46,70,0.01095977,-0.000434348,0.000148373,-0.034237042,0.00320209,0.028667939,0.001275104,-0.003039146,0.05918743,5,9,10,2,6,3,8,7,1
1298,2014,302,301,University of Missouri,334,USA,32.6,28.9,31.4,44.9,31.1,59.84612823,29885,14.1,2014,0.53,0.05,301,70,0.009128208,0.001635169,-0.063672245,-0.036486613,0.000352778,0.029051031,0.00195411,-0.009600497,-0.020829752,7,9,1,2,10,3,8,6,4
1299,2014,276,276,University of Montana,374,USA,29.5,22.6,15,74.6,34.5,59.84612823,12470,15.2,2014,0.54,0.03,276,70,0.0090706,-0.002234101,-0.03503439,-0.033719226,0.001439675,-0.015709269,-0.002174079,-0.00947181,-0.018309673,6,7,1,2,10,4,8,5,3
1300,2014,107,106,University of Montreal,19,Canada,45.7,75.6,42.9,59.3,90.9,52.3,38264,20.3,2014,0.57,0.25,106,7,-0.009872187,-0.000330976,0.097608876,0.037088076,-0.000514664,0.028333943,-0.001542338,-0.001114059,0.002156292,4,10,1,2,9,3,7,8,6
1301,2014,227,226,University of Münster,110,Germany,30,45.1,18.2,70.7,39.5,59.84612823,39838,46.1,2014,0.53,0.08,226,18,-0.008906155,0.000151116,-0.035877948,-0.013766944,-0.00067747,0.024118851,-0.003688646,0.032176391,-0.021146964,6,10,1,5,9,3,8,2,4
1302,2014,374,351,University of Navarra,275,Spain,27.3,45.7,23.4,33.7,86.2,59.84612823,11259,10.6,2014,0.52,0.16,351,59,0.00779783,-0.002305515,0.098692272,-0.009958581,-0.003441368,-0.020072659,-0.002078393,-0.018774616,-0.021937995,7,9,1,6,8,3,10,4,2
1303,2014,257,251,University of Nebraska-Lincoln,326,USA,32.6,42,30,52.4,34.2,59.84612823,21789,16.4,2014,0.46,0.09,251,70,0.009809045,0.003652764,-0.038343911,-0.012031106,-0.002099896,-0.003229952,0.000326325,-0.003117346,-0.01906068,4,6,1,3,9,7,10,8,2
1304,2014,116,114,University of New South Wales,41,Australia,38.8,83.5,50.1,58,52.6,51.7,38309,25.9,2014,0.47,0.33,114,1,-0.014096366,0.003262827,0.002409843,0.039568724,-0.001271007,0.029360676,0.003256983,0.028130875,-5.17E-06,4,5,7,1,9,2,6,3,10
1305,2014,263,251,University of Newcastle,72,Australia,21.2,70.5,28.2,58,74.2,59.84612823,23508,21.9,2014,0.56,0.18,251,1,-0.010990337,-0.004029756,0.099701768,0.037803098,0.000220427,-0.001224871,-0.002541674,0.029977133,-0.040600447,5,6,1,3,10,9,7,4,2
1306,2014,47,47,University of North Carolina at Chapel Hill,240,USA,57.6,35,55.3,90.2,39.1,64.5,26518,7.3,2014,0.58,0.08,47,70,0.005354093,-0.004134935,-0.035064433,-0.01097972,-0.001646675,-0.001813152,0.003124253,-0.018901054,0.05793661,6,7,2,5,10,9,8,3,1
1307,2014,90,90,University of Notre Dame,323,USA,41.2,47.5,34.7,91.8,31.2,54.7,11829,13.8,2014,0.44,0.1,90,70,0.010401951,0.004910739,-0.063182544,-0.009277829,0.00345684,-0.014574893,0.00284454,-0.008006055,0.00448016,4,7,1,5,9,3,10,6,8
1308,2014,158,157,University of Nottingham,139,UK,38.4,70.3,36.3,62.3,39.2,47.4,30144,15,2014,0.54,0.27,157,69,0.007101479,-0.004076621,-0.035334199,0.036464584,-0.003134786,0.02689787,0.000953682,-0.007794838,0.002053585,5,7,2,1,8,3,10,4,9
1309,2014,365,351,University of Oklahoma,368,USA,34.1,26.7,14.7,46.1,35.2,59.84612823,23873.75865,18.44528302,2014,0.496839882,0.154440063,351,70,0.008778691,0.000990296,-0.037800967,-0.032502269,-0.003989062,-0.001957969,-0.007547642,-0.004342952,7.30E-05,3,9,1,2,6,8,4,5,10
1310,2014,186,185,University of Oslo,169,Norway,32.4,70.3,33,65.4,32.5,45.3,27139,18.8,2014,0.496839882,0.18,185,43,-0.004454615,0.001018644,-0.063160817,0.038627951,-0.002316638,0.001930126,0.003340618,-0.001485151,-0.021701666,4,10,1,2,7,8,6,9,3
1311,2014,229,226,University of Otago,79,New Zealand,24.6,84.8,26.9,56.9,37.6,59.84612823,18600,20.3,2014,0.57,0.21,226,41,-0.001534569,-0.00313452,-0.037132093,0.039300276,-0.00020962,-0.007957537,-0.001385092,-0.003656222,-0.038506747,8,6,3,1,10,4,9,5,2
1312,2014,187,185,University of Ottawa,66,Canada,36.5,62.4,34.8,60.6,41.6,45.3,36733,26.3,2014,0.6,0.15,185,7,-0.01144536,-0.003411836,-0.034063722,0.004253421,4.85E-05,0.026670904,0.001780189,0.033938577,0.001031912,4,7,1,5,10,3,8,2,9
1313,2014,3,2,University of Oxford,3,UK,89,90.2,98.5,95.4,90.3,93.9,19919,11.6,2014,0.46,0.34,2,69,0.011300252,0.003140389,0.097036662,0.036972295,0.00035164,-0.011158049,0.003398155,-0.01996035,0.057678537,6,9,1,3,10,7,8,4,2
1314,2014,310,301,University of Padua,255,Italy,19.3,38.9,17.3,70.4,32,59.84612823,62577,18.3,2014,0.56,0.04,301,28,-0.001436242,-0.001209221,-0.061763584,-0.009135592,0.00111586,0.030524443,0.000786425,-0.001596634,-0.041456815,7,8,1,4,9,3,10,6,2
1315,2014,259,251,University of Pavia,124,Italy,27.9,40.5,20,66.7,63.3,59.84612823,22958,40.6,2014,0.56,0.06,251,28,-0.003386302,-0.000403446,0.101850482,-0.010794054,0.001015172,-0.00277066,-0.001933111,0.033059573,-0.018827968,6,10,1,4,9,7,8,2,3
1316,2014,16,16,University of Pennsylvania,191,USA,79.8,40.6,81.2,95,45.2,81,20376,6.5,2014,0.51,0.2,16,70,0.010197966,-0.000799711,-0.000477075,-0.011047256,0.00065963,-0.012634704,0.007054949,-0.023090189,0.059116998,6,8,10,5,9,4,7,2,1
1317,2014,312,301,University of Pisa,301,Italy,20.3,35,18.1,64.2,41.7,59.84612823,47247,18,2014,0.52,0.04,301,28,-0.005361187,-0.002188693,-0.037023237,-0.012814,0.000569882,0.030231007,-0.004459687,-0.002233007,-0.039230876,5,9,2,4,10,3,7,8,1
1318,2014,78,78,University of Pittsburgh,332,USA,48.6,29.4,45.4,84.4,39.4,56.7,26485,5.8,2014,0.51,0.1,78,70,0.011491713,0.001819199,-0.036335135,-0.036804456,0.000493787,-2.13E-05,-0.000562648,-0.02111224,0.056758051,6,7,3,2,9,10,8,4,1
1319,2014,366,351,University of Porto,283,Portugal,20.5,43.9,17.8,47.6,36.7,59.84612823,32720,18.8,2014,0.54,0.09,351,47,-0.002986575,-0.000112218,-0.03695443,-0.011210724,0.002299909,0.027687509,-0.004927865,-0.001771719,-0.041790978,7,10,2,4,8,3,6,9,1
1320,2014,367,351,University of Portsmouth,261,UK,13.7,73.3,11.8,56.3,29.1,59.84612823,20161,19.1,2014,0.45,0.23,351,69,0.010753897,0.00138642,-0.062767425,0.039435552,-0.000593259,-0.007176134,-0.000731429,-0.001510281,-0.037321095,4,8,1,2,10,5,9,7,3
1321,2014,194,194,University of Reading,175,UK,36,70.6,34.1,58.7,34.4,44.8,12050,14.8,2014,0.55,0.28,194,69,0.011786554,-0.002191959,-0.037953218,0.037964982,0.00267977,-0.019481234,-0.000378492,-0.007061697,0.002271719,4,9,2,1,7,3,10,5,8
1322,2014,95,95,University of Rochester,331,USA,42.8,50.7,29.9,89.7,41.4,53.6,9390,4.5,2014,0.49,0.26,95,70,0.011322064,0.003028801,-0.036317229,0.006486136,-0.003523949,-0.022898854,-0.000562131,-0.019771594,0.001302277,5,8,1,6,7,2,10,3,9
1323,2014,368,351,University of Rovira i Virgili,340,Spain,19,34.3,13.6,64.2,30.6,59.84612823,12533,12.8,2014,0.61,0.09,351,59,0.010657163,-0.005927895,-0.059428276,-0.010927443,-0.002237868,-0.021520458,-0.001493551,-0.008180947,-0.037651063,5,8,1,4,9,3,10,7,2
1324,2014,325,301,University of Salento,48,Italy,31,37.4,20.4,48.2,51.2,59.84612823,19959,58.4,2014,0.64,0.01,301,28,-0.00517036,-0.002515005,-0.003742242,-0.008178078,-0.001349042,-0.011148038,-0.00024459,0.033417056,-0.018849124,5,8,6,4,9,3,10,1,2
1325,2014,207,201,University of Science and Technology of China,355,China,38.7,25.8,26.1,69.6,69.4,59.84612823,14290,7.9,2014,0.496839882,0.02,201,9,-0.00758489,0.002245316,0.099159274,-0.032495149,-0.000749838,-0.011481231,-0.002917929,-0.02020443,0.005072515,5,9,1,2,10,4,8,3,7
1326,2014,112,112,University of Sheffield,159,UK,40.6,71.6,38.1,72.4,42.7,51.8,23311,15.5,2014,0.5,0.31,112,69,0.009051743,0.002567586,0.001423681,0.036244103,0.000266003,-0.001806767,-0.000124442,-0.009497618,0.000125654,3,5,7,1,8,6,10,2,9
1327,2014,314,301,University of South Australia,42,Australia,22.5,80,21.8,40.2,83.2,59.84612823,18971,26.2,2014,0.59,0.32,301,1,-0.012294806,-0.002915265,0.101226507,0.036722992,-0.000117903,-0.008111028,-0.002518044,0.03015533,-0.037751649,6,8,1,3,10,7,9,4,2
1328,2014,258,251,University of South Carolina,303,USA,34.6,34.4,27.9,56.2,31.5,59.84612823,29336,16.3,2014,0.55,0.01,251,70,0.009124608,-0.001486927,-0.060126958,-0.010408116,-0.00044706,-0.002855506,0.000555311,-0.009419274,0.002397434,4,8,1,2,10,5,9,3,6
1329,2014,280,276,University of South Florida,195,USA,24.1,38.5,31.1,52.4,95,59.84612823,31424,21.5,2014,0.496839882,0.1,276,70,0.010133679,0.001346738,0.097400269,-0.01135148,-0.001557365,0.027932101,-0.000151793,0.029175043,-0.037113019,6,9,1,5,8,4,10,3,2
1330,2014,147,146,University of Southampton,146,UK,33.2,79.1,31.4,75.4,38.6,48.9,20925,13.5,2014,0.53,0.29,146,69,0.010664012,-0.001871674,-0.03689436,0.03469604,0.00125243,-0.009788049,0.000607225,-0.008655919,-0.018655542,4,8,1,2,9,5,10,7,3
1331,2014,70,70,University of Southern California,243,USA,58.7,43.4,43.2,81.2,34.6,59,36534,12.9,2014,0.52,0.2,70,70,0.012474128,-0.001009814,-0.037395836,-0.011803465,0.003878576,0.029027998,0.000913427,-0.012324984,0.054380166,5,9,2,7,8,3,10,6,1
1332,2014,286,276,University of Southern Denmark,193,Denmark,18.5,66.4,18.3,64.7,70.9,59.84612823,22210,12.7,2014,0.52,0.16,276,13,-0.010314513,0.000565194,0.099328088,0.007959332,0.001010084,-0.000799728,-0.004258119,-0.007103206,-0.036407789,3,10,1,4,8,9,7,6,2
1333,2014,120,117,University of St Andrews,100,UK,36.9,88.8,32.2,77.3,40.3,51.6,8338,12.7,2014,0.56,0.47,117,69,0.013090842,-0.00128551,-0.035780729,0.034365824,-0.000752247,-0.017371823,-0.002325863,-0.008450235,0.00186118,4,9,1,2,10,3,7,5,8
1334,2014,369,351,University of Stirling,217,UK,19,62.8,22.6,50.1,30.3,59.84612823,7828,15.9,2014,0.61,0.22,351,69,0.010645972,-0.002639287,-0.062219031,0.007494111,-0.000417168,-0.013114452,0.001197148,-0.007536605,-0.037683368,4,8,1,6,10,3,9,5,2
1335,2014,206,201,University of Strasbourg,133,France,25.2,69.2,21.1,76.6,32,59.84612823,46208,17.8,2014,0.58,0.21,201,17,-0.011430699,-0.004065572,-0.059187426,0.035580893,0.001117879,0.02725381,-0.001752073,-0.004441209,-0.019599918,5,8,1,2,10,3,9,6,4
1336,2014,370,351,University of Surrey,145,UK,31.1,83.5,22.7,25.7,40.3,59.84612823,12063,16.6,2014,0.55,0.38,351,69,0.009314709,0.00245879,-0.036160404,0.040543869,-0.001857215,-0.017207276,-0.001940137,0.000191504,-0.02215245,6,7,2,1,9,5,8,10,3
1337,2014,121,121,University of Sussex,138,UK,29.5,80.1,32.2,86.3,31.3,51.2,12001,17.4,2014,0.54,0.35,121,69,0.011134525,-0.001132108,-0.06117573,0.039107349,0.00353353,-0.021011053,0.002124785,-0.004707133,-0.022032723,6,10,1,2,8,4,9,7,3
1338,2014,72,72,University of Sydney,7,Australia,47.4,84.8,55.4,66.6,66.3,58.8,41868,20.2,2014,0.57,0.28,72,1,-0.009309922,-0.001222419,0.098311857,0.036235292,0.002087778,0.026685964,0.002319683,-0.000265906,0.055897243,5,9,1,3,8,4,7,10,2
1339,2014,230,226,University of São Paulo,254,Brazil,47.2,24.9,50.8,29.4,40.1,59.84612823,81402,14.6,2014,0.48,0.04,226,6,-0.010933524,0.000873058,-0.036967066,-0.034344238,0.000503865,0.02869774,-1.26E-05,-0.010031152,0.058618011,6,8,2,3,9,4,10,7,1
1340,2014,315,301,University of Tampere,300,Finland,23.1,33.9,22.2,52.3,45.6,59.84612823,10045,9.5,2014,0.66,0.04,301,16,-0.011785273,-0.005018091,0.000411016,-0.0118463,0.000274411,-0.022175125,0.001768708,-0.017870194,-0.041945364,5,7,9,4,10,2,8,3,1
1341,2014,371,351,University of Tartu,271,Estonia,20.3,43.7,21.2,46.2,30.3,59.84612823,10269,13,2014,0.66,0.03,351,15,-0.010979844,-0.003364082,-0.062000726,-0.014170901,0.001220264,-0.01909694,-0.001724053,-0.007607458,-0.043516921,5,8,1,4,10,3,9,6,2
1342,2014,372,351,University of Tasmania,161,Australia,18.7,69.9,16.7,49.1,36.9,59.84612823,18340,23.8,2014,0.57,0.21,351,1,-0.013440269,-0.002684723,-0.032627902,0.035934221,-0.001919359,-0.009648269,-0.002508905,0.027882871,-0.040583552,5,8,3,2,10,6,9,4,1
1343,2014,316,301,University of Technology Sydney,31,Australia,22.1,87.3,22,47.8,36.4,59.84612823,24519,44.1,2014,0.53,0.31,301,1,-0.008329172,-0.001436952,-0.03519324,0.036475671,-0.002169091,-0.002390732,9.42E-05,0.032405388,-0.037875813,5,9,3,2,7,6,10,4,1
1344,2014,27,27,University of Texas at Austin,88,USA,64.7,42.4,69,91.3,59.6,72.2,49427,17.4,2014,0.51,0.09,27,70,0.011234267,0.001168741,0.097821868,-0.011146108,-0.000637371,0.029484831,0.004785687,-0.001721058,0.056991637,5,9,1,6,10,3,7,8,2
1345,2014,189,188,University of Texas at Dallas,290,USA,25.5,46.8,28.6,81.2,44.4,45.2,16306,22.8,2014,0.44,0.23,188,70,0.011941472,0.004864335,-0.00302099,-0.012523256,-0.003280238,-0.009730678,-0.001888383,0.027787001,-0.021225238,5,7,9,4,8,6,10,1,2
1346,2014,23,23,University of Tokyo,213,Japan,84.7,29.6,88,69.8,56.7,76.4,26199,5.7,2014,0.496839882,0.1,23,29,-0.002946293,0.000901003,0.099490946,-0.033473107,-0.002274092,0.000249278,0.002296389,-0.016981472,0.056495697,6,9,1,3,8,10,7,4,2
1347,2014,20,20,University of Toronto,12,Canada,73.6,70,81.5,84.5,45.8,78.3,66198,19.5,2014,0.496839882,0.15,20,7,-0.01271939,-0.000516195,-0.00278529,0.037221735,0.002579979,0.02963379,0.003063678,0.000422081,0.057937125,5,9,7,2,8,3,6,10,1
1348,2014,205,201,University of Trento,113,Italy,27.2,54.7,22.9,71.5,42.8,59.84612823,16841,43.2,2014,0.51,0.08,201,28,-0.000857596,-0.000459871,0.000318065,0.011206103,-0.000916261,-0.010242297,0.000605277,0.030618419,-0.020221297,7,9,10,3,6,4,8,1,2
1349,2014,231,226,University of Trieste,237,Italy,19.1,49.8,15,86.7,32.9,59.84612823,18135,25.8,2014,0.56,0.09,226,28,0.001872282,-0.00241761,-0.063071359,-0.012214095,0.002729357,-0.008301638,-0.002883525,0.031486999,-0.038727797,10,9,1,5,8,6,7,3,2
1350,2014,317,301,University of Tsukuba,388,Japan,36.6,32.6,20.9,48.9,35.3,59.84612823,15930,12.6,2014,0.38,0.16,301,29,-0.002905052,0.005302136,-0.036351418,-0.031937582,0.000545815,-0.009219237,-0.000960367,-0.009952653,0.001891989,6,5,1,2,10,4,9,3,8
1351,2014,238,226,University of Turin,9,Italy,26.1,39.7,20.9,72.7,41.9,59.84612823,67552,66,2014,0.62,0.06,226,28,-0.002150446,-0.003091141,-0.036530273,-0.013410439,5.04E-05,0.030196859,0.000300944,0.031923105,-0.018077783,8,7,1,5,10,3,9,2,4
1352,2014,170,170,University of Twente,234,Netherlands,32.7,65.5,43.8,54.3,81.8,46.2,6631,12,2014,0.37,0.26,170,40,0.000154104,0.002612038,0.100287461,0.007236022,0.000125004,-0.019645553,0.000258597,-0.01890949,-0.019092736,9,7,1,5,10,2,8,4,3
1353,2014,204,201,University of Tübingen,87,Germany,31.1,56.6,21.6,71.8,32.3,59.84612823,28327,38.9,2014,0.58,0.12,201,18,-0.007553584,-0.00158859,-0.060423551,0.008341888,-0.002413969,-0.002916863,-0.001263598,0.030638224,-0.020074959,6,9,1,4,8,7,10,2,3
1354,2014,143,143,University of Utah,328,USA,39.4,25.5,36.1,76.6,61.3,49.1,25674,16.9,2014,0.45,0.09,143,70,0.011494398,0.004523181,0.097548704,-0.034550213,-0.000511593,-0.001098368,0.001411616,-0.000745359,0.00236185,3,5,1,2,10,8,7,9,6
1355,2014,373,351,University of Valencia,268,Spain,16.6,39.3,12.4,59,31.7,59.84612823,58413,15.4,2014,0.6,0.09,351,59,0.008765527,-0.00274741,-0.063195381,-0.013008621,-0.000106862,0.031484349,-0.001229894,-0.012991215,-0.040236175,6,7,1,4,10,3,8,5,2
1356,2014,313,301,University of Vermont,364,USA,26.6,21,19.3,57.4,48.97987421,59.84612823,23873.75865,18.44528302,2014,0.496839882,0.154440063,301,70,0.00781724,-0.002192907,-0.000996528,-0.030841523,-0.001689193,-0.002305191,-0.002547432,-0.002408235,-0.021825406,3,7,9,1,8,6,4,5,2
1357,2014,203,201,University of Victoria,163,Canada,18.1,67,28.5,75.5,30.1,59.84612823,17581,21.5,2014,0.56,0.11,201,7,-0.012790726,0.00110207,-0.061041356,0.008263192,-0.003329656,-0.007326824,0.000327222,0.032297895,-0.040902106,4,9,1,5,8,6,10,3,2
1358,2014,171,170,University of Vienna,20,Austria,35.8,89.5,36.1,57.4,29.3,46.2,34651,20.5,2014,0.67,0.25,170,2,-0.01209559,-0.001545255,-0.061023264,0.036504709,-0.000252354,0.028665121,0.004296399,0.002238561,-0.000271226,4,8,1,2,10,3,5,6,9
1359,2014,376,351,University of Vigo,367,Spain,19.7,25.9,10.7,62.9,38.2,59.84612823,22793,19,2014,0.51,0.03,351,59,0.010522233,0.0030457,-0.035984462,-0.033200251,0.000101388,0.000313381,-0.004607668,-0.001542348,-0.039419483,4,7,2,3,10,9,6,8,1
1360,2014,113,112,University of Virginia,322,USA,49.7,30.2,33.9,77.5,49.4,51.8,23845,10.2,2014,0.52,0.12,112,70,0.010678858,-0.003854647,0.000534834,-0.033011756,-0.003070641,-0.000978833,0.000997168,-0.022117668,0.058905901,4,6,10,2,7,9,8,3,1
1361,2014,319,301,University of Waikato,131,New Zealand,18.4,82.4,18.1,56.9,46.3,59.84612823,10159,17,2014,0.57,0.25,301,41,-0.001881106,0.000890027,-0.002820118,0.037771093,0.000337946,-0.019833871,-0.002038336,-0.001224678,-0.039206584,7,9,4,2,10,3,6,8,1
1362,2014,320,301,University of Warsaw,230,Poland,18.7,42.8,14.3,71.1,28.3,59.84612823,49292,14.1,2014,0.67,0.07,301,46,-0.004348912,-0.004220653,-0.063318745,-0.012385382,0.000835047,0.029430674,-2.53E-05,-0.010801752,-0.037743359,7,8,1,4,9,3,10,5,2
1363,2014,141,141,University of Warwick,121,UK,39.8,82.9,42.4,58.7,34.6,49.4,18529,16.6,2014,0.48,0.37,141,69,0.0116964,-0.001857794,-0.035174074,0.038984498,-0.000226966,-0.010745606,0.001493228,-0.004898168,0.001260587,3,6,2,1,9,4,7,5,8
1364,2014,25,25,University of Washington,144,USA,65.6,43.2,69.2,95.6,43.1,73.4,44020,11.8,2014,0.53,0.13,25,70,0.011685184,0.000365358,-0.000714107,-0.009989309,-0.00208232,0.031194974,0.002846726,-0.019885932,0.060249695,5,10,9,6,8,2,7,3,1
1365,2014,233,226,University of Waterloo,184,Canada,28.9,62,37.4,47.7,38.5,59.84612823,30726,24.2,2014,0.45,0.14,226,7,-0.013212714,0.004516136,-0.037626701,0.007532908,-0.001052023,0.025813338,0.001582861,0.032948902,-0.018700968,5,8,1,6,10,3,9,2,4
1366,2014,168,168,University of Western Australia,53,Australia,34.6,88.6,34.7,58,63.3,46.4,20851,20.7,2014,0.5,0.27,168,1,-0.009401503,-2.07E-05,0.096524196,0.040558146,0.001329762,-0.008831971,0.000143448,-0.003144719,0.002972248,3,10,1,2,8,4,9,6,7
1367,2014,234,226,University of Western Ontario,127,Canada,37.3,62.7,33.7,45.1,52.3,59.84612823,27387,20.7,2014,0.54,0.16,226,7,-0.011632034,-0.000492602,-0.000558129,0.008289089,-0.001666092,-4.72E-05,-0.001062904,-0.005711083,0.000320271,2,8,7,3,5,10,6,4,9
1368,2014,30,30,University of Wisconsin-Madison,209,USA,69.8,32.3,67.7,87.2,51.2,71.1,39655,10.8,2014,0.51,0.11,30,70,0.00933038,0.002126595,-0.00196471,-0.035123956,0.001020196,0.030589115,0.000448817,-0.022954444,0.055672899,6,7,8,2,9,3,10,4,1
1369,2014,282,276,University of Wollongong,76,Australia,22.8,83.9,25.2,49.1,59.6,59.84612823,16489,25.4,2014,0.5,0.24,276,1,-0.008930169,-0.000693782,0.099240477,0.038985064,-0.001650493,-0.010508046,-0.000215041,0.029607051,-0.039992405,6,9,1,3,8,5,10,4,2
1370,2014,400,351,University of Wyoming,349,USA,18.9,29.7,28.6,46.1,29.6,59.84612823,23873.75865,18.44528302,2014,0.496839882,0.154440063,351,70,0.009227219,0.002040206,-0.063304618,-0.034890381,0.000751435,0.001709108,-0.000745492,-0.001024014,-0.039160697,4,5,1,3,9,6,10,8,2
1371,2014,235,226,University of Würzburg,165,Germany,27.1,47.4,16,77,30.4,59.84612823,26576,38.4,2014,0.57,0.08,226,18,-0.013562683,-0.002035569,-0.062140939,-0.012183012,0.000511988,0.000360101,-0.004213452,0.031225875,-0.021163356,4,8,1,5,9,10,7,2,3
1372,2014,101,100,University of York,154,UK,31.7,73.6,33.2,89.4,33.3,52.6,23873.75865,18.44528302,2014,0.496839882,0.154440063,100,69,0.008314191,-0.000616221,-0.064349354,0.036146436,0.000925593,-0.001557286,0.000511191,-0.002749864,-0.020722418,5,9,1,2,8,7,10,6,3
1373,2014,122,121,University of Zurich,104,Switzerland,38,85.5,29.8,78.1,39.2,51.2,26583,6.5,2014,0.57,0.19,121,61,0.007647405,-0.003467729,-0.038364388,0.036910969,2.59E-05,-0.002261154,-0.000880407,-0.019339332,0.003222167,4,6,1,2,10,8,9,3,7
1374,2014,260,251,University of the Andes  Colombia,333,Colombia,14.5,55.7,10.5,89.3,30.6,59.84612823,15773,16.9,2014,0.44,0.02,251,10,-0.010481925,0.002190297,-0.059809947,0.009567858,-0.001114158,-0.009246359,-0.004197721,-0.002934891,-0.039072062,4,9,1,5,10,6,7,8,2
1375,2014,228,226,University of the Witwatersrand,60,South Africa,22.4,68.2,29.3,55.8,99,59.84612823,23321,18.6,2014,0.56,0.09,226,57,-0.003122588,-0.002186636,0.098911733,0.010262439,-0.001813905,-0.001211013,-0.003994098,-0.003155083,-0.038435224,7,8,1,3,9,10,5,6,2
1376,2014,173,172,Université Catholique de Louvain,40,Belgium,30.1,63.4,35.3,67.5,57.8,46.1,28856,42,2014,0.54,0.19,172,5,-0.013500629,-0.001977775,0.100772621,0.008464713,-0.001601357,-0.002515292,0.001178919,0.030351108,-0.021267802,4,8,1,5,9,7,10,2,3
1377,2014,177,176,Université Libre de Bruxelles,70,Belgium,22.7,77.5,30.4,77.8,48.97987421,45.9,23819,26.1,2014,0.54,0.32,176,5,-0.00925765,4.76E-05,0.000268052,0.034564582,-0.000995214,-0.004672905,0.002982332,0.032001645,-0.036918437,4,10,9,2,8,6,7,3,1
1378,2014,111,111,Uppsala University,115,Sweden,38.9,57.8,49.7,66.4,40.5,51.9,25266,18.2,2014,0.57,0.12,111,60,0.009849109,-0.005957099,-0.03544532,0.010299425,-0.002062026,0.003384982,0.003244165,-0.002959994,0.005177205,3,5,1,2,10,7,8,9,6
